Tiempo,Corriente,T° Retorno,T° socket Linner,T° Excéntrica,T° Alimentación,T° Desc. C. Eje,Salto Anillo A,Salto Anillo B,Salto Anillo C,Salto Anillo D,Nivel Taza,Setting,Pesómetro
2017-07-01 09:40:00,85.56785583496094,40.62316513061523,37.67922592163086,57.39961624145508,35.54840087890625,35.91695785522461,7.79296875,9.466015815734863,6.969922065734863,14.33671855926514,40.94134521484375,27.00000762939453,2356.478515625
2017-07-01 09:50:00,72.85221862792969,40.75332260131836,37.65011978149414,56.85533142089844,35.71176147460938,35.93754196166992,7.862500190734863,9.398046493530272,6.588281154632568,13.60195350646973,39.570068359375,27.00000762939453,2379.4560546875
2017-07-01 10:00:00,78.2077407836914,40.89543151855469,37.87066650390625,57.11834716796875,36.03184127807617,36.00859451293945,7.378125190734863,9.189453125,6.646093845367432,13.26718711853027,41.14922714233398,27.00000762939453,2344.747802734375
2017-07-01 10:10:00,85.34255981445312,41.07672119140625,38.12535858154297,57.57145309448242,36.37250137329102,36.25429916381836,7.401953220367432,9.492578506469728,6.987500190734863,14.18281269073486,42.38000869750977,27.00000762939453,2373.4169921875
2017-07-01 10:20:00,81.54470825195312,41.52761840820312,38.45030212402344,57.55928039550781,37.02726745605469,36.62019729614258,7.701952934265137,9.392578125,6.846093654632568,12.99843788146973,41.38676834106445,27.00000762939453,2420.64306640625
2017-07-01 10:30:00,89.87574005126953,41.8171501159668,38.900634765625,58.06215286254883,37.3314094543457,37.05648422241211,7.587109565734863,8.978515625,6.850781440734863,13.189453125,40.09587097167969,27.00000762939453,2359.11962890625
2017-07-01 10:40:00,86.34435272216797,41.88488388061523,38.93338012695312,58.62378692626953,37.28691482543945,37.12289047241211,7.445703029632568,9.550390243530272,6.714062690734863,13.57968711853027,41.05899047851562,27.00000762939453,2377.222900390625
2017-07-01 10:50:00,90.4291534423828,42.02500152587891,39.08731842041016,58.80851364135742,37.32609558105469,37.22914123535156,7.277734279632568,9.573046684265137,7.044921875,13.49257850646973,41.43809127807617,27.00000762939453,2324.137939453125
2017-07-01 11:00:00,78.40571594238281,42.09672164916992,38.96724700927734,58.01383590698242,37.23711013793945,37.2185173034668,7.959765434265137,9.671483993530272,7.1484375,13.97148418426514,42.96250534057617,27.00000762939453,2255.26416015625
2017-07-01 11:10:00,76.37593841552734,42.11398696899414,38.90679168701172,57.78842163085938,37.21054840087891,37.21586227416992,7.594140529632568,9.189844131469728,6.713281154632568,13.11484336853027,42.62258911132812,27.00000762939453,2299.026123046875
2017-07-01 11:20:00,80.60131072998047,42.0296516418457,38.95451354980469,58.16559600830078,37.15410232543945,37.18000030517578,8.0625,9.823827743530272,6.951171875,14.42109394073486,41.40508651733398,27.00000762939453,2321.862060546875
2017-07-01 11:30:00,77.43602752685547,42.12461090087891,39.01006698608398,57.97869110107422,37.2849235534668,37.2185173034668,7.857421875,9.218358993530272,6.818359375,13.42304706573486,41.77194976806641,27.00000762939453,2344.451171875
2017-07-01 11:40:00,79.63774871826172,42.2454719543457,39.14749145507812,57.75054931640625,37.64285278320312,37.27761840820312,7.858593940734863,9.40234375,6.583203315734863,13.56367206573486,42.61894989013672,27.00000762939453,2324.150634765625
2017-07-01 11:50:00,69.35289001464844,42.55226898193359,39.30170822143555,57.746826171875,37.82679748535156,37.51137161254883,7.901562690734863,9.108983993530272,6.595703125,13.44179725646973,40.54877853393555,27.00000762939453,2320.8798828125
2017-07-01 12:00:00,77.2028579711914,42.13457107543945,38.76713180541992,56.77177810668945,37.42836380004883,37.31148910522461,7.336718559265137,8.583593368530273,5.765234470367432,12.82773399353027,40.37514495849609,29.10000228881836,2324.939697265625
2017-07-01 12:10:00,77.37628173828125,42.39156723022461,39.22291946411133,57.84436416625977,37.74379348754883,37.63422012329102,7.604687690734863,8.838281631469727,6.458984375,13.32656288146973,41.54111480712891,29.10000228881836,2356.553466796875
2017-07-01 12:20:00,82.71038818359375,42.59078598022461,39.50252151489258,58.56866073608398,38.03664398193359,37.75508117675781,7.61328125,9.146484375,7.131249904632568,13.80585956573486,41.17198944091797,29.10000228881836,2311.736328125
2017-07-01 12:30:00,89.79267883300781,42.66814422607422,39.76421356201172,59.49901962280273,38.40187835693359,37.96094131469727,7.346093654632568,9.710546493530272,6.765234470367432,13.53828144073486,41.53060913085938,29.10000228881836,2351.973388671875
2017-07-01 12:40:00,86.62068176269531,43.17582321166992,40.14611053466797,59.44961547851562,38.87070465087891,38.46695709228516,7.809374809265137,9.208203315734863,7.199609279632568,13.439453125,41.01404190063477,29.10000228881836,2331.62109375
2017-07-01 12:50:00,79.5680160522461,43.52644729614258,40.39548873901367,59.22029495239258,38.96832275390625,38.91918182373047,7.692578315734863,9.452343940734863,7.135156154632568,13.66796875,42.55658340454102,29.10000228881836,2377.051025390625
2017-07-01 13:00:00,83.05989074707031,43.74359512329102,40.44950485229492,58.71469879150391,38.95703506469727,39.18746185302734,7.602343559265137,9.34765625,6.548437595367432,13.47109413146973,42.40592956542969,29.10000228881836,2411.621337890625
2017-07-01 13:10:00,25.45719528198242,43.29203414916992,37.72344970703125,56.81073760986328,38.92648696899414,39.10976791381836,1.423828125,1.573046922683716,1.044531226158142,2.145703077316284,24.54413223266602,28.80000305175781,23.54127502441406
2017-07-01 13:20:00,83.32452392578125,42.92214965820312,39.83488464355469,57.8184814453125,38.59445571899414,38.89593887329102,7.075781345367432,8.618359565734863,6.30859375,13.63320350646973,40.42237091064453,28.80000305175781,2341.70849609375
2017-07-01 13:30:00,100.7583541870117,43.53973007202148,40.62989044189453,60.49014282226562,39.24656677246094,39.09648513793945,7.488671779632568,9.453125,6.869140625,13.87031269073486,42.74178314208984,28.80000305175781,2369.02490234375
2017-07-01 13:40:00,91.60930633544922,43.89134979248047,41.01766586303711,60.22013092041016,39.68750381469727,39.31429672241211,7.595312595367432,9.614062309265137,7.305078029632568,13.82773399353027,43.16383361816406,28.80000305175781,2256.740966796875
2017-07-01 13:50:00,85.44770050048828,44.39902496337891,41.33029937744141,59.89935684204102,39.96840286254883,39.7884407043457,8.083593368530273,10.17851543426514,7.242578029632568,14.673828125,42.34543228149414,28.80000305175781,2316.275146484375
2017-07-01 14:00:00,78.10071563720703,44.70848083496094,41.5712776184082,59.89890289306641,40.15832138061523,40.24132919311523,8.154296875,9.641406059265137,7.340234279632568,14.08671855926514,42.55129241943359,28.80000305175781,2405.172607421875
2017-07-01 14:10:00,75.72322845458984,44.67726898193359,41.41146087646484,59.3191032409668,39.87410354614258,40.14570617675781,7.85546875,9.443750381469728,7.180859565734863,13.134765625,41.93633651733398,28.80000305175781,2368.84033203125
2017-07-01 14:20:00,77.97480010986328,44.71843719482422,41.38431549072266,59.14182281494141,39.90199661254883,40.09988403320312,8.219531059265137,9.395703315734863,7.084374904632568,13.91054725646973,42.26225662231445,28.80000305175781,2439.9501953125
2017-07-01 14:30:00,66.82630157470703,44.63011932373047,41.17622375488281,58.5865478515625,39.67488479614258,40.28582382202148,7.442968845367432,9.343358993530272,6.705468654632568,13.30820274353027,41.64668273925781,28.80000305175781,2462.086669921875
2017-07-01 14:40:00,63.43008804321289,44.7855110168457,41.26620483398438,58.50381469726562,39.98633193969727,40.48437881469727,7.039843559265137,9.249218940734863,6.500781059265137,13.40546894073486,41.78017425537109,28.80000305175781,2479.792236328125
2017-07-01 14:50:00,63.87416839599609,44.82601928710938,41.31098556518555,58.4336051940918,39.83293151855469,40.53019714355469,7.638281345367432,9.4375,6.187890529632568,12.84882831573486,39.98234939575195,28.80000305175781,2438.04296875
2017-07-01 15:00:00,0.0,39.84687805175781,39.67842864990234,55.03038787841797,36.84465026855469,39.57992172241211,-0.05078125,-0.046875,-0.015625,-0.087890625,21.75027465820312,28.80000305175781,23.49090385437012
